doc_id,termo_id,categoria,campo_cadastro,termo_pt,termo_en,abreviacao_pt,abreviacao_en,campo_texto,fonte_documental,idioma_declarado,idioma_detectado,data_extracao_glossario,data_processamento,glossario_versao,pipeline_versao,texto_bruto,texto_normalizado,tokens_lematizados,num_tokens_brutos,num_tokens_lematizados,entidades_detectadas,campos_extraidos,termos_relacionados,abrevs_encontradas,abrevs_expandidas,stopwords_removidas,unidade,norma_referencia,regra_normalizacao
CORP-0110,TF004,tipos_falha,historico_falha_isolamento,Falha de Isolamento,Insulation Failure,falha_isol.,INS_FAULT,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Deterioration of the winding insulation system, caused by thermal aging, moisture contamination, mechanical vibration, or electrical stress (overvoltages). Identified by low insulation resistance.","Deterioration of the winding insulation system, caused by thermal aging, moisture contamination, mechanical vibration, or electrical stress (overvoltages). Identified by low insulation resistance.",deterioration | winding | insulation | system | caus | thermal | aging | moisture | contamination | mechanical | vibration | or | electrical | stres | overvoltag | identifi | low | insulation | resistance,23,19,,{},CM004 | GE007 | TF008 | GM004 | TN001 | TF012 | GE001,0,0,4,-,IEC 60085 | IEEE 43,Normalizar: falha isolamento | insulation failure | ins. fail | TF004 → historico_falha_isolamento. Severidade: critica (Riso < 1MΩ/kV) | alerta (Riso 1-5 MΩ/kV) | normal (>5 MΩ/kV).
CORP-0111,TF004,tipos_falha,historico_falha_isolamento,Falha de Isolamento,Insulation Failure,falha_isol.,INS_FAULT,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Principal causa: envelhecimento térmico (temperatura acima da classe). Diagnóstico: teste megôhmetro, índice de polarização.","Principal causa: envelhecimento térmico (temperatura acima da classe). Diagnóstico: teste megôhmetro, índice de polarização.",principal | causa | envelhecimento | térmico | temperatura | acima | classe | diagnóstico | teste | megôhmetro | índice | de | polarização,14,13,,{},GE008 | GM005,0,0,1,-,IEC 60085 | IEEE 43,Normalizar: falha isolamento | insulation failure | ins. fail | TF004 → historico_falha_isolamento. Severidade: critica (Riso < 1MΩ/kV) | alerta (Riso 1-5 MΩ/kV) | normal (>5 MΩ/kV).
CORP-0112,TF004,tipos_falha,historico_falha_isolamento,Falha de Isolamento,Insulation Failure,falha_isol.,INS_FAULT,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"""Falha de isolamento"" pode ser degradação progressiva (tracking, aging) ou falha abrupta (perfuração dielétrica) — o campo historico deve registrar o modo de falha.","""Falha de isolamento"" pode ser degradação progressiva (tracking, aging) ou falha abrupta (perfuração dielétrica) — o campo historico deve registrar o modo de falha.","""falha | de | isolamento"" | pode | degradação | progressiva | (tracking, | aging) | falha | abrupta | (perfuração | dielétrica) | campo | historico | deve | registrar | modo | de | falha.",21,19,,{},TF004,0,0,2,-,IEC 60085 | IEEE 43,Normalizar: falha isolamento | insulation failure | ins. fail | TF004 → historico_falha_isolamento. Severidade: critica (Riso < 1MΩ/kV) | alerta (Riso 1-5 MΩ/kV) | normal (>5 MΩ/kV).
CORP-0113,TF005,tipos_falha,historico_falha_desalinhamento,Desalinhamento,Misalignment,desalin.,MISALIGN,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Condição em que os eixos do motor e da carga não estão perfeitamente coaxiais. Pode ser angular (eixos formam ângulo), paralelo (eixos paralelos mas deslocados) ou combinado. Causa vibração excessiva e desgaste prematuro de rolamentos e acoplamentos.","Condição em que Ordem de Serviço eixos do motor e da carga não estão perfeitamente coaxiais. Pode ser angular (eixos formam ângulo), paralelo (eixos paralelos mas deslocados) ou combinado. Causa vibração excessiva e desgaste prematuro de rolamentos e acoplamentos.",condição | em | ordem | de | serviço | eixo | do | motor | carga | não | estão | perfeitamente | coaxial | pode | angular | eixo | formam | ângulo | paralelo | eixo | paralelos | mas | deslocados | combinado | causa | vibração | excessiva | desgaste | prematuro | de | rolamento | acoplamento,34,32,,{},CM006 | CM003 | GM004,1,1,4,-,ISO 10816 | API 686,Normalizar: desalinhamento | misalignment | mis. | TF005 → historico_falha_desalinhamento. Tipos: angular | paralelo | combinado. Unidade: mm (paralelo) ou graus (angular).
CORP-0114,TF005,tipos_falha,historico_falha_desalinhamento,Desalinhamento,Misalignment,desalin.,MISALIGN,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Condition where motor and load shafts are not perfectly coaxial. Can be angular (shafts form an angle), parallel (shafts parallel but offset), or combined. Causes excessive vibration and premature wear of bearings and couplings.","Condition where motor and load shafts are not perfectly coaxial. Can be angular (shafts form an angle), parallel (shafts parallel but offset), or combined. Causes excessive vibration and premature wear of bearings and couplings.",condition | motor | and | load | shaft | not | perfectly | coaxial | angular | shaft | form | angle | parallel | shaft | parallel | but | offset | or | combin | caus | excessive | vibration | and | premature | wear | bearing | and | coupling,34,28,,{},CM006 | CM003 | GM004,0,0,6,-,ISO 10816 | API 686,Normalizar: desalinhamento | misalignment | mis. | TF005 → historico_falha_desalinhamento. Tipos: angular | paralelo | combinado. Unidade: mm (paralelo) ou graus (angular).
CORP-0115,TF005,tipos_falha,historico_falha_desalinhamento,Desalinhamento,Misalignment,desalin.,MISALIGN,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Detectado por vibração com dominância em 1× e 2× a frequência de rotação. Corrigido com alinhamento a laser.,Detectado por vibração com dominância em 1× e 2× a frequência de rotação. Corrigido com alinhamento a laser.,detectado | vibração | dominância | em | frequência | de | rotação | corrigido | alinhamento | laser,13,10,,{},GM004 | GM001 | GE004,0,0,3,-,ISO 10816 | API 686,Normalizar: desalinhamento | misalignment | mis. | TF005 → historico_falha_desalinhamento. Tipos: angular | paralelo | combinado. Unidade: mm (paralelo) ou graus (angular).
CORP-0116,TF005,tipos_falha,historico_falha_desalinhamento,Desalinhamento,Misalignment,desalin.,MISALIGN,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Desalinhamento angular e paralelo produzem assinaturas de vibração similares (2× e 1× rpm) — registrar tipo confirmado pela análise; não assumir tipo sem medição de alinhamento a laser.,Desalinhamento angular e paralelo produzem assinaturas de vibração similares (2× e 1× rpm) — registrar tipo confirmado pela análise; não assumir tipo sem medição de alinhamento a laser.,desalinhamento | angular | paralelo | produzem | assinaturas | de | vibração | similar | (2× | 1× | rpm) | registrar | tipo | confirmado | pela | análise; | não | assumir | tipo | sem | medição | de | alinhamento | laser.,24,24,,{},TF005 | GM001 | GM004,0,0,0,-,ISO 10816 | API 686,Normalizar: desalinhamento | misalignment | mis. | TF005 → historico_falha_desalinhamento. Tipos: angular | paralelo | combinado. Unidade: mm (paralelo) ou graus (angular).
CORP-0117,TF006,tipos_falha,historico_falha_desbalanceamento,Desequilíbrio de Rotor,Rotor Unbalance,deseq. rot.,UNBAL,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Distribuição assimétrica de massa no rotor em relação ao seu eixo geométrico. Gera força centrífuga que se manifesta como vibração dominante na frequência de rotação (1×rpm).,Distribuição assimétrica de massa no Rotor em relação ao seu Eixo geométrico. Gera força centrífuga que se manifesta como vibração dominante na frequência de rotação (1×rpm).,distribuição | assimétrica | de | massa | Rotor | em | relação | eixo | geométrico | gera | força | centrífuga | manifesta | vibração | dominante | frequência | de | rotação | rpm,26,19,,{},CM006 | GM001 | CM002 | GE004 | GM004,2,2,7,g·mm,ISO 1940-1,"Normalizar: desequilíbrio rotor | unbalance | desbal. | TF006 → historico_falha_desbalanceamento. Graus ISO 1940-1: G0.4|G1|G2.5|G6.3|G16|G40. Normalizar ""unbalance"" → ""desbalanceamento""."
CORP-0118,TF006,tipos_falha,historico_falha_desbalanceamento,Desequilíbrio de Rotor,Rotor Unbalance,deseq. rot.,UNBAL,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,Asymmetric mass distribution in the rotor relative to its geometric axis. Generates centrifugal force manifested as vibration dominant at rotation frequency (1×rpm).,Asymmetric mass distribution in the Rotor relative to its geometric axis. Generates centrifugal force manifested as vibration dominant at rotation frequency (1×rpm).,asymmetric | mass | distribution | Rotor | relative | geometric | axis | generat | centrifugal | force | manifest | vibration | dominant | rotation | frequency | rpm,22,16,,{},CM002 | GM004 | GM001 | GE004,1,1,6,g·mm,ISO 1940-1,"Normalizar: desequilíbrio rotor | unbalance | desbal. | TF006 → historico_falha_desbalanceamento. Graus ISO 1940-1: G0.4|G1|G2.5|G6.3|G16|G40. Normalizar ""unbalance"" → ""desbalanceamento""."
CORP-0119,TF006,tipos_falha,historico_falha_desbalanceamento,Desequilíbrio de Rotor,Rotor Unbalance,deseq. rot.,UNBAL,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Corrigido por balanceamento dinâmico com adição ou remoção de massa. Graus conforme ISO 1940.,Corrigido por balanceamento dinâmico com adição ou remoção de massa. Graus conforme ISO 1940.,corrigido | balanceamento | dinâmico | adição | remoção | de | massa | grau | iso | 1940,14,10,ISO 1940,{'norma_referencia': 'ISO 1940'},,0,0,4,g·mm,ISO 1940-1,"Normalizar: desequilíbrio rotor | unbalance | desbal. | TF006 → historico_falha_desbalanceamento. Graus ISO 1940-1: G0.4|G1|G2.5|G6.3|G16|G40. Normalizar ""unbalance"" → ""desbalanceamento""."
CORP-0120,TF006,tipos_falha,historico_falha_desbalanceamento,Desequilíbrio de Rotor,Rotor Unbalance,deseq. rot.,UNBAL,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Desequilíbrio de rotor (mecânico, unbalance) difere de desequilíbrio de tensão (elétrico) — campo historico_falha_desbalanceamento é exclusivo para a condição mecânica.","Desequilíbrio de Rotor (mecânico, unbalance) difere de desequilíbrio de tensão (elétrico) — campo Desequilíbrio de Rotor é exclusivo para a condição mecânica.","desequilíbrio | de | Rotor | (mecânico, | unbalance) | difere | de | desequilíbrio | de | tensão | (elétrico) | campo | desequilíbrio | de | Rotor | exclusivo | condição | mecânica.",17,18,,{},TF006 | GE009 | GE001 | CM002,2,2,1,g·mm,ISO 1940-1,"Normalizar: desequilíbrio rotor | unbalance | desbal. | TF006 → historico_falha_desbalanceamento. Graus ISO 1940-1: G0.4|G1|G2.5|G6.3|G16|G40. Normalizar ""unbalance"" → ""desbalanceamento""."
CORP-0121,TF007,tipos_falha,historico_sobrecarga,Sobrecarga Térmica,Thermal Overload,sobrecarga,OL_THERM,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Condição em que o motor opera com corrente acima da nominal por tempo prolongado, excedendo a temperatura máxima da classe de isolamento. Pode ser causada por sobrecarga mecânica, subtensão, desequilíbrio ou resfriamento inadequado.","Condição em que o motor opera com corrente acima da nominal por tempo prolongado, excedendo a temperatura máxima da classe de isolamento. Pode ser causada por Sobrecarga Térmica mecânica, subtensão, desequilíbrio ou resfriamento inadequado.",condição | em | motor | opera | corrente | acima | nominal | tempo | prolongado | exceder | temperatura | máxima | classe | de | isolamento | pode | causada | sobrecarga | térmica | mecânica | subtensão | desequilíbrio | resfriamento | inadequado,31,24,,{},GM005 | TF013 | GE002 | IS002 | GE001 | TF007,1,1,8,-,IEC 60034-1 | NEMA MG1,Normalizar: sobrecarga | thermal overload | overload | TF007 → historico_sobrecarga. Registrar fator de sobrecarga (I/In) e duração quando disponíveis.
CORP-0122,TF007,tipos_falha,historico_sobrecarga,Sobrecarga Térmica,Thermal Overload,sobrecarga,OL_THERM,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Condition where the motor operates with current above rated for extended time, exceeding the maximum temperature of the insulation class. Can be caused by mechanical overload, undervoltage, imbalance, or inadequate cooling.","Condition where the motor operates with current above rated for extended time, exceeding the maximum temperature of the insulation class. Can be caused by mechanical overload, Subtensão imbalance, or inadequate cooling.",condition | motor | operat | with | current | above | rat | extend | time | exceed | maximum | temperature | insulation | clas | caus | mechanical | overload | subtensão | imbalance | or | inadequate | cool,31,22,,{},GM005 | TF013 | TN001 | GE002 | IS002 | GE001,1,1,9,-,IEC 60034-1 | NEMA MG1,Normalizar: sobrecarga | thermal overload | overload | TF007 → historico_sobrecarga. Registrar fator de sobrecarga (I/In) e duração quando disponíveis.
CORP-0123,TF007,tipos_falha,historico_sobrecarga,Sobrecarga Térmica,Thermal Overload,sobrecarga,OL_THERM,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Proteção por relé térmico ou relé de proteção com função 49 (proteção térmica de máquina).,Proteção por relé térmico ou relé de proteção com função 49 (proteção térmica de máquina).,proteção | relé | térmico | relé | de | proteção | função | 49 | proteção | térmica | de | máquina,15,12,,{},SI006,0,0,3,-,IEC 60034-1 | NEMA MG1,Normalizar: sobrecarga | thermal overload | overload | TF007 → historico_sobrecarga. Registrar fator de sobrecarga (I/In) e duração quando disponíveis.
CORP-0124,TF007,tipos_falha,historico_sobrecarga,Sobrecarga Térmica,Thermal Overload,sobrecarga,OL_THERM,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Sobrecarga térmica pode ter causa elétrica (sobrecorrente) ou mecânica (torque excessivo da carga) — registrar causa identificada para diferenciar ação corretiva.,Sobrecarga Térmica térmica pode ter causa elétrica (sobrecorrente) ou mecânica (torque excessivo da carga) — registrar causa identificada para diferenciar ação corretiva.,sobrecarga | térmica | térmica | pode | ter | causa | elétrica | (sobrecorrente) | mecânica | (torque | excessivo | carga) | registrar | causa | identificada | diferenciar | ação | corretiva.,20,18,,{},TF007 | GE002 | TF011 | GM002,1,1,3,-,IEC 60034-1 | NEMA MG1,Normalizar: sobrecarga | thermal overload | overload | TF007 → historico_sobrecarga. Registrar fator de sobrecarga (I/In) e duração quando disponíveis.
CORP-0125,TF008,tipos_falha,historico_contaminacao,Contaminação,Contamination,contam.,CONTAM,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Ingresso de agentes externos (umidade, poeira, óleo, agentes químicos) no interior do motor através de falhas no grau de proteção IP. Causa degradação do isolamento e corrosão de componentes.","Ingresso de agentes externos (umidade, poeira, óleo, agentes químicos) no interior do motor através de falhas no grau de proteção Corrente de Partida Causa degradação do isolamento e corrosão de componentes.",ingresso | de | agente | externos | umidade | poeira | óleo | agente | químicos | interior | do | motor | através | de | falha | grau | de | proteção | corrente | de | partida | causa | degradação | do | isolamento | corrosão | de | componente,28,28,,{},IS001 | TF008,1,1,2,-,IEC 60529,Normalizar: contaminação | contamination | cont. | TF008 → historico_contaminacao. Agentes: umidade | poeira | óleo | produto_quimico | condensação. Normalizar para snake_case.
CORP-0126,TF008,tipos_falha,historico_contaminacao,Contaminação,Contamination,contam.,CONTAM,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Ingress of external agents (moisture, dust, oil, chemical agents) into the motor through failures in IP protection degree. Causes insulation degradation and component corrosion.","Ingress of external agents (moisture, dust, oil, chemical agents) into the motor through failures in Corrente de Partida protection degree. Causes insulation degradation and component corrosion.",ingres | external | agent | moisture | dust | oil | chemical | agent | into | motor | through | failure | corrente | de | partida | protection | degree | caus | insulation | degradation | and | component | corrosion,24,23,,{},IS001 | TF004,1,1,3,-,IEC 60529,Normalizar: contaminação | contamination | cont. | TF008 → historico_contaminacao. Agentes: umidade | poeira | óleo | produto_quimico | condensação. Normalizar para snake_case.
